## Term ##
aluminum-bas 4817974 1.3862016054
fuel.biosolid 4818034 1.86332286012
slidabl 4818054 1.16435285578
held 4818156 0.717194824442
leather 4818435 1.86332286012
intermitt 4818455 1.01822482011
front-end-of-lin 4818595 1.86332286012
expedi 4818615 1.86332286012
telecommun 4818636 1.86332286012
scale-spac 4818656 1.86332286012
burst 4818676 1.3862016054
bioreactor 4818736 1.01822482011
xerogel 4818879 1.86332286012
c.sub.2-c.sub.4 4818899 1.86332286012
sport 4818919 1.86332286012
concern 4818939 1.08517160974
lc/m 4819060 1.86332286012
ambl 4819080 1.86332286012
3 4819101 0.632873938742
between 4819442 0.331843943078
film-form 4820114 1.86332286012
import 4820134 1.16435285578
biogen 4820234 1.86332286012
paramet 4820253 0.86332286012
calcar 4820453 1.86332286012
amplif 4820472 1.56229286446
-bleach 4820512 1.86332286012
low-pur 4820532 1.86332286012
quarter-turn 4820552 1.86332286012
lignin 4820572 1.56229286446
200-300.degre 4820611 1.86332286012
mono 4820631 1.86332286012
pertain 4820651 1.3862016054
chemical-phys 4820712 1.86332286012
floatabl 4820732 1.86332286012
nearbi 4820753 1.3862016054
biocompat 4820814 1.86332286012
inconsist 4820834 1.86332286012
selenium 4820854 1.86332286012
dispatch 4820875 1.86332286012
phosphin 4820895 1.56229286446
exploit 4820935 1.3862016054
non-defect 4820993 1.86332286012
double-con 4821013 1.86332286012
amino 4821033 1.56229286446
clarif 4821074 1.56229286446
non-oxid 4821115 1.86332286012
cation-bind 4821135 1.86332286012
invert 4821155 1.08517160974
156 4821276 1.86332286012
invers 4821296 1.16435285578
surplu 4821396 1.86332286012
heat-treat 4821416 1.86332286012
non-renew 4821436 1.86332286012
pre-equilibr 4821456 1.86332286012
crumb 4821476 1.56229286446
longitudin 4821516 0.960232873129
4-6 4821675 1.86332286012
these 4821695 0.562292864456
120.degre 4822091 1.86332286012
high-pressur 4822112 1.56229286446
wastewater-catch 4822152 1.86332286012
electrochem 4822173 1.16435285578
polymer 4822273 1.01822482011
erad 4822413 1.3862016054
sawdust 4822473 1.56229286446
soil 4822513 0.960232873129
metric 4822673 1.86332286012
henc 4822693 1.86332286012
chromat 4822713 1.56229286446
uncov 4822753 1.3862016054
bias 4822814 1.16435285578
eras 4822915 1.86332286012
anthrax 4822936 1.86332286012
waterway 4822956 1.3862016054
oxygen-surplu 4823016 1.86332286012
motion-blur 4823035 1.86332286012
develop 4823055 0.960232873129
media 4823216 0.632873938742
medic 4823558 0.86332286012
leucocyt 4823757 1.86332286012
document 4823777 1.56229286446
sulphate-reduc 4823818 1.86332286012
folat 4823838 1.86332286012
finish 4823858 1.16435285578
glycat 4823956 1.86332286012
foam 4823976 0.749379507814
hemofiltr 4824236 1.86332286012
fly-through 4824256 1.86332286012
diatomit 4824276 1.86332286012
charger 4824295 1.26126286879
ccd 4824376 1.3862016054
regio-specific/stereo-specif 4824436 1.86332286012
non-biometr 4824456 1.86332286012
bioartifici 4824476 1.56229286446
thereinsid 4824516 1.86332286012
livestock 4824537 1.26126286879
itacon 4824618 1.86332286012
neon 4824638 1.86332286012
bitmap 4824658 1.86332286012
polyketid 4824678 1.86332286012
touch 4824698 1.08517160974
speed 4824818 0.784141614073
polymer/polym 4825060 1.86332286012
death 4825080 1.56229286446
refurbish 4825120 1.86332286012
identif 4825140 1.16435285578
treatment 4825240 0.431959095961
controlled-reaction-volum 4825774 1.86332286012
momentum 4825794 1.56229286446
real 4825834 1.86332286012
psi 4825855 1.86332286012
hypothesi 4825875 1.86332286012
read 4825895 1.26126286879
outermost 4825974 1.86332286012
specimen 4825994 1.3862016054
bubble-laden 4826054 1.86332286012
adenoviru 4826074 1.86332286012
envis 4826094 1.56229286446
methylen 4826135 1.86332286012
0.50 4826155 1.86332286012
detoxifi 4826175 1.56229286446
rear 4826215 0.86332286012
malodor 4826414 1.86332286012
benefit 4826434 1.16435285578
t 4826533 1.3862016054
cascad 4826593 1.3862016054
manpow 4826654 1.56229286446
output 4826695 0.659202877465
downward 4827012 1.16435285578
synga 4827111 1.56229286446
solid-liquid 4827151 1.08517160974
nucleic 4827272 1.16435285578
intend 4827369 1.01822482011
viral 4827509 1.86332286012
characteris 4827529 1.56229286446
aquif 4827570 1.3862016054
sixti 4827630 1.86332286012
sixth 4827650 1.86332286012
macro-inspect 4827670 1.86332286012
1933 4827690 1.86332286012
flotat 4827710 1.08517160974
gravity-f 4827830 1.86332286012
strainer 4827850 1.26126286879
denitifr 4827927 1.86332286012
standstil 4827948 1.86332286012
srb 4827968 1.86332286012
comparison 4827988 1.01822482011
lab-on-a-chip 4828128 1.86332286012
central 4828148 0.687231601065
greatli 4828448 1.08517160974
choh 4828568 1.86332286012
liquid-solid 4828588 1.56229286446
antibodi 4828628 1.56229286446
chop 4828668 1.86332286012
degre 4828688 0.960232873129
agglomer 4828850 1.16435285578
trailer 4828950 1.56229286446
srt 4828991 1.86332286012
underwat 4829011 1.56229286446
backup 4829052 1.56229286446
processor 4829091 0.960232873129
heater 4829250 0.960232873129
anti-biofilm 4829410 1.86332286012
standing-wav 4829431 1.86332286012
your 4829451 1.86332286012
log 4829471 1.56229286446
area 4829512 0.483111618409
aren 4829994 1.86332286012
start 4830014 1.01822482011
low 4830153 0.541103565387
lot 4830574 1.3862016054
premis 4830635 1.86332286012
leach 4830655 1.26126286879
pitcher 4830735 1.86332286012
oscil 4830755 1.26126286879
posterior 4830833 1.86332286012
satur 4830853 0.86332286012
crossflow 4831053 1.86332286012
one-stag 4831073 1.56229286446
fraud 4831112 1.86332286012
hetertroph 4831132 1.86332286012
waterwork 4831153 1.86332286012
default 4831173 1.86332286012
succin 4831193 1.86332286012
microemulsion 4831213 1.86332286012
bucket 4831233 1.86332286012
stochast 4831253 1.86332286012
co.sub.2h 4831273 1.86332286012
604 4831292 1.86332286012
loadabl 4831312 1.86332286012
scanner 4831332 1.16435285578
chemical/mechan 4831432 1.86332286012
602 4831451 1.86332286012
0.1-10 4831471 1.86332286012
1206 4831491 1.86332286012
fugit 4831511 1.86332286012
608 4831531 1.86332286012
nerv 4831551 1.86332286012
twin-fluid 4831571 1.86332286012
decreas 4831591 0.960232873129
cost-effect 4831751 1.56229286446
sheath 4831791 1.86332286012
oxiran 4831811 1.86332286012
space-effici 4831831 1.86332286012
antenna 4831852 1.26126286879
estacionaria 4831931 1.86332286012
pumic 4831951 1.86332286012
aliphat 4831971 1.3862016054
non-splash 4832031 1.86332286012
valid 4832051 1.3862016054
ascorb 4832109 1.86332286012
client-serv 4832129 1.86332286012
earthen 4832149 1.86332286012
3-d 4832169 1.86332286012
juic 4832189 1.86332286012
poor 4832209 1.26126286879
polar 4832290 1.16435285578
peat 4832390 1.56229286446
stand-alon 4832430 1.3862016054
multidimension 4832491 1.56229286446
peal 4832532 1.86332286012
meruri 4832552 1.86332286012
peak 4832573 1.01822482011
.sup.199tl 4832714 1.86332286012
pool 4832734 1.01822482011
barcod 4832872 1.86332286012
reduc 4832892 0.400924862221
animalcular 4833471 1.86332286012
sulphid 4833492 1.3862016054
month 4833553 1.56229286446
correl 4833594 1.86332286012
capsul 4833615 1.56229286446
sulphit 4833655 1.86332286012
-a 4833675 1.86332286012
mercury-fre 4833694 1.86332286012
compression/decompress 4833714 1.86332286012
bulg 4833734 1.86332286012
converter-defibril 4833754 1.86332286012
articl 4833774 0.909080350681
foster 4833956 1.26126286879
naegleria 4834037 1.86332286012
apport 4834057 1.86332286012
sustain 4834077 1.08517160974
seventh 4834197 1.86332286012
mpa 4834217 1.56229286446
multi-panel 4834257 1.86332286012
7-9 4834277 1.86332286012
polycarbon 4834297 1.3862016054
.sub.3si 4834357 1.86332286012
mechan 4834377 0.501595024103
work-bas 4834833 1.86332286012
precipitat 4834853 1.86332286012
anti-microbi 4834874 1.86332286012
cellulose-bas 4834893 1.86332286012
-- 4834913 0.86332286012
eutroph 4835113 1.86332286012
menor 4835133 1.86332286012
multi-effect 4835153 1.86332286012
-4 4835173 1.86332286012
-1 4835194 1.86332286012
cosin 4835214 1.86332286012
-2 4835234 1.86332286012
geotextil 4835255 1.86332286012
curabl 4835275 1.86332286012
dimens 4835295 1.16435285578
extracted/ent 4835394 1.86332286012
unmark 4835414 1.86332286012
aeration/mix 4835434 1.86332286012
hamper 4835454 1.86332286012
electrokinet 4835474 1.56229286446
.alpha.-f 4835515 1.86332286012
nano 4835535 1.3862016054
learner 4835596 1.86332286012
skid 4835616 1.86332286012
consecut 4835637 1.3862016054
sanitis 4835698 1.86332286012
upflow 4835718 1.3862016054
microbubbl 4835779 0.717194824442
0.50.ltoreq.m/t.ltoreq.3.50 4836056 1.86332286012
100-2,500 4836076 1.86332286012
modular 4836097 1.01822482011
uneven 4836236 1.56229286446
trunk 4836276 1.86332286012
i.e 4836296 1.16435285578
adsorption-bas 4836396 1.86332286012
strong 4836416 1.26126286879
modifi 4836495 0.749379507814
ultra 4836755 1.3862016054
hydroperoxid 4836815 1.86332286012
double-fac 4836836 1.86332286012
amount 4836857 0.483111618409
medicin 4837338 1.26126286879
mobile-phas 4837419 1.86332286012
catalyz 4837439 1.26126286879
ask 4837520 1.86332286012
fail-saf 4837540 1.86332286012
famili 4837560 1.86332286012
add-on 4837580 1.86332286012
restrictor 4837599 1.56229286446
aggress 4837638 1.86332286012
.mu.m.sup.2 4837659 1.86332286012
injuri 4837679 1.86332286012
writing-erasing-rewrit 4837700 1.86332286012
almost 4837720 1.56229286446
formul 4837760 0.960232873129
taken 4837919 1.08517160974
basi 4838040 0.909080350681
diod 4838220 1.08517160974
bio-fuel 4838341 1.86332286012
diol 4838362 1.56229286446
preciou 4838402 1.86332286012
lipoprotein 4838422 1.86332286012
suction 4838442 1.08517160974
abras 4838561 1.86332286012
grill 4838582 1.86332286012
take-off 4838601 1.86332286012
histori 4838621 1.86332286012
consortia 4838641 1.86332286012
apfo 4838660 1.86332286012
oilfield 4838680 1.56229286446
semi-enclos 4838720 1.86332286012
f1 4838740 1.86332286012
introducido 4838760 1.86332286012
phosphon 4838780 1.56229286446
templat 4838820 1.86332286012
firmli 4838841 1.86332286012
coarse-grain 4838861 1.86332286012
phosphor 4838881 1.16435285578
phrase 4838981 1.86332286012
clamp 4839001 1.86332286012
antidepress 4839021 1.86332286012
f. 4839041 1.86332286012
contraction/enlarg 4839061 1.86332286012
anoth 4839081 0.584569259168
surprisingli 4839463 1.56229286446
sealingli 4839503 1.56229286446
to-be-regist 4839543 1.86332286012
reject 4839563 1.26126286879
fp 4839644 1.56229286446
x.dbd. 4839684 1.86332286012
threat 4839704 1.3862016054
gase 4839765 0.86332286012
nanocrystallin 4839967 1.86332286012
off-load 4839987 1.86332286012
fe 4840008 1.56229286446
fi 4840047 1.86332286012
gass 4840067 1.56229286446
a 4840106 0.0
stabil 4841558 1.01822482011
lifetim 4841699 1.56229286446
sorbefaci 4841739 1.56229286446
moraxella 4841780 1.86332286012
boron-contain 4841800 1.86332286012
earthworm 4841820 1.56229286446
help 4841859 1.01822482011
reservoir 4841998 0.784141614073
co-curr 4842239 1.86332286012
magnesium-rich 4842259 1.86332286012
adjuster-bas 4842279 1.86332286012
thermal 4842299 0.86332286012
steril 4842500 0.86332286012
soot 4842700 1.86332286012
uvc 4842720 1.86332286012
oil/wat 4842740 1.56229286446
cardiovascular 4842781 1.86332286012
hemolyz 4842801 1.86332286012
magnetic-bas 4842821 1.86332286012
nanosorb 4842841 1.86332286012
semiperm 4842861 1.3862016054
battery-pack 4842922 1.86332286012
reseal 4842942 1.86332286012
finer 4842962 1.56229286446
fool 4843002 1.86332286012
food 4843022 0.909080350681
organosilica 4843203 1.86332286012
yy 4843223 1.86332286012
copolymeriz 4843243 1.86332286012
for-treat 4843263 1.86332286012
photoelectr 4843283 1.86332286012
foot 4843303 1.56229286446
placehold 4843344 1.86332286012
audiomet 4843364 1.86332286012
radiat 4843384 0.960232873129
depositori 4843547 1.86332286012
ifa 4843567 1.86332286012
radial 4843588 1.16435285578
reductive-oxid 4843688 1.86332286012
fulli 4843708 0.909080350681
intervent 4843888 1.3862016054
anhydr 4843949 1.86332286012
microelectr 4843969 1.86332286012
taylor-couett 4843989 1.86332286012
heavi 4844009 0.784141614073
n.sub.2 4844250 1.86332286012
quantum 4844271 1.86332286012
beyond 4844291 1.56229286446
todo 4844331 1.86332286012
event 4844351 0.86332286012
.delta.pn 4844551 1.86332286012
user.a 4844571 1.86332286012
safeti 4844591 1.01822482011
limeston 4844729 1.86332286012
pre-defin 4844748 1.86332286012
publish 4844768 1.86332286012
cone-shap 4844789 1.86332286012
fountain 4844809 1.86332286012
7 4844829 0.821930174962
shockwav 4845048 1.86332286012
rhodium 4845067 1.86332286012
textil 4845086 1.56229286446
low-yield 4845125 1.86332286012
inert 4845145 1.08517160974
dirt 4845267 1.08517160974
sepsi 4845387 1.86332286012
reason 4845407 1.86332286012
base 4845428 0.465382851448
algal 4845929 1.56229286446
spatial-tempor 4845969 1.86332286012
put 4845989 1.08517160974
ash 4846109 1.16435285578
asm 4846207 1.56229286446
step-up 4846247 1.86332286012
c.sub.2-c.sub.4-alkylen 4846267 1.86332286012
launch 4846288 1.86332286012
active-hydrogen-atom-contain 4846308 1.86332286012
moderate-to-high 4846328 1.86332286012
veloc 4846348 0.86332286012
round 4846546 1.86332286012
membrane-perm 4846566 1.86332286012
undergo 4846586 1.08517160974
assign 4846705 1.56229286446
lyotrop 4846745 1.86332286012
mg.sup.2+ 4846765 1.86332286012
upwel 4846786 1.86332286012
mercapto 4846806 1.86332286012
non-specif 4846826 1.86332286012
dust 4846846 1.3862016054
aqua-porin 4846907 1.86332286012
ballast-wat 4846927 1.86332286012
membran 4846947 0.608050355017
mist 4847309 1.16435285578
miss 4847407 1.56229286446
eddi 4847447 1.3862016054
polyetheretherketon 4847507 1.86332286012
zwitterion 4847527 1.86332286012
station 4847547 0.86332286012
calcium-coagul 4847749 1.86332286012
electro-coagul 4847769 1.86332286012
harmlessli 4847790 1.86332286012
scheme 4847810 1.86332286012
nh.sub.4.sup.+ 4847830 1.86332286012
schema 4847849 1.86332286012
adhes 4847869 1.56229286446
adher 4847909 0.960232873129
anti-backflow 4848071 1.86332286012
uv-cross-link 4848091 1.86332286012
behind 4848111 1.3862016054
getter 4848171 1.86332286012
polyepoxysuccin 4848191 1.86332286012
milligram 4848211 1.86332286012
high-precis 4848232 1.86332286012
stl 4848252 1.86332286012
grey 4848272 1.56229286446
feature-bas 4848311 1.86332286012
bridg 4848331 1.3862016054
orthograph 4848391 1.86332286012
consumpt 4848411 1.16435285578
toward 4848510 0.687231601065
colour 4848809 1.86332286012
randomli 4848829 1.3862016054
mol/catalyst 4848890 1.86332286012
coolant 4848910 1.16435285578
heaviest 4849010 1.56229286446
o-r 4849050 1.86332286012
regioselect 4849070 1.86332286012
braid-reinforc 4849090 1.86332286012
hemodialysi 4849110 1.86332286012
over-curr 4849131 1.86332286012
lid 4849151 1.16435285578
lie 4849252 1.86332286012
dentur 4849272 1.86332286012
terephthal 4849292 1.86332286012
nitrite-typ 4849312 1.86332286012
high-effici 4849332 1.86332286012
lip 4849352 1.08517160974
autoclav 4849472 1.86332286012
hydro-carbon 4849492 1.56229286446
ad-bas 4849533 1.86332286012
dehalogen 4849553 1.86332286012
350 4849574 1.86332286012
mixtur 4849594 0.44834951215
ultra- 4850106 1.56229286446
dielectr 4850147 1.86332286012
watt 4850167 1.86332286012
alpha 4850187 1.56229286446
intercal 4850228 1.56229286446
biotop 4850268 1.86332286012
co-flujo 4850288 1.86332286012
clear 4850308 1.16435285578
cleav 4850408 1.56229286446
flow-out 4850449 1.86332286012
clean 4850469 0.562292864456
skein 4850866 1.86332286012
blend 4850887 1.16435285578
humic 4850989 1.86332286012
humid 4851009 1.16435285578
phenomenon 4851109 1.26126286879
adsorb 4851190 0.821930174962
introducing/feed 4851412 1.86332286012
photoautotroph 4851432 1.86332286012
calcium-contain 4851453 1.86332286012
d-pantothen 4851473 1.56229286446
ymg 4851513 1.86332286012
porous-disk 4851534 1.86332286012
inciner 4851554 1.16435285578
multi-part 4851654 1.86332286012
palett 4851674 1.86332286012
waterproof 4851694 1.3862016054
intensifi 4851755 1.56229286446
nativ 4851796 1.56229286446
gravur 4851837 1.86332286012
molten 4851857 1.86332286012
ohmic 4851877 1.86332286012
fiber-opt 4851898 1.86332286012
co.sub.2-rich 4851918 1.86332286012
x 4851938 1.08517160974
hplc 4852059 1.56229286446
gell 4852099 1.86332286012
microel 4852118 1.86332286012
fluoresc 4852138 1.3862016054
eductor 4852198 1.86332286012
inocul 4852218 1.56229286446
leukocyt 4852258 1.3862016054
low-pow 4852318 1.86332286012
70.degre 4852338 1.86332286012
close 4852358 0.541103565387
quasi-submerg 4852777 1.86332286012
magnesium-reduc 4852798 1.86332286012
chemiluminesc 4852819 1.86332286012
particip 4852839 1.56229286446
bacteria-proof 4852880 1.86332286012
power-consum 4852901 1.86332286012
platelet 4852921 1.86332286012
box-lik 4852941 1.86332286012
web 4852961 1.3862016054
numer 4853023 1.16435285578
isol 4853122 0.784141614073
multilay 4853359 1.3862016054
nitrosonium 4853419 1.86332286012
spray 4853440 0.821930174962
distinguish 4853658 1.3862016054
.beta.-diketon 4853718 1.86332286012
both 4853738 0.562292864456
contaminant-flush 4854141 1.86332286012
anox 4854161 1.56229286446
delimit 4854202 1.56229286446
mega 4854243 1.86332286012
nano-por 4854263 1.86332286012
ecmp 4854283 1.86332286012
anod 4854303 1.01822482011
vault 4854442 1.86332286012
protector 4854462 1.86332286012
rainwat 4854482 1.3862016054
atopi 4854541 1.86332286012
proton 4854561 1.56229286446
header 4854601 1.3862016054
drainag 4854661 1.08517160974
vessel 4854782 0.687231601065
hydrocarbon-wat 4855081 1.86332286012
dip-typ 4855101 1.86332286012
image-level 4855121 1.86332286012
k.sub.d 4855141 1.86332286012
exert 4855161 1.56229286446
empti 4855201 1.26126286879
counter-curr 4855280 1.56229286446
